x,y,temperature
2.0872387886047363,2.223280906677246,20.00069236755371
2.1838972568511963,2.1980748176574707,20.000783920288086
3.601086139678955,2.3984806537628174,20.007139205932617
5.408795356750488,2.508829355239868,20.068740844726562
7.244418621063232,2.5152974128723145,20.393692016601562
9.089820861816406,2.5183210372924805,21.383798599243164
10.833574295043945,2.5336880683898926,22.861169815063477
12.643189430236816,2.5413968563079834,23.572166442871094
14.517192840576172,2.5411603450775146,22.666553497314453
16.36055564880371,2.5399222373962402,21.16552734375
18.158491134643555,2.5052433013916016,20.30308723449707
19.911972045898438,2.4766948223114014,20.049867630004883
21.577077865600586,2.4707791805267334,20.00646209716797
21.920297622680664,2.482370376586914,20.0032958984375
21.870582580566406,2.473618507385254,20.003755569458008
22.192596435546875,3.6038858890533447,20.00277328491211
22.41295623779297,5.087745189666748,20.00279426574707
22.491989135742188,6.684619903564453,20.003141403198242
22.50736427307129,6.891916751861572,20.003158569335938
22.467952728271484,6.86057710647583,20.003263473510742
21.14069366455078,7.082225322723389,20.019973754882812
19.483808517456055,7.201239109039307,20.163850784301758
17.502246856689453,7.250877380371094,21.02782440185547
15.740997314453125,7.282546520233154,23.238447189331055
13.85828685760498,7.328423023223877,26.436058044433594
11.879233360290527,7.360232830047607,27.430936813354492
10.127606391906738,7.398711204528809,24.896453857421875
8.315879821777344,7.438601970672607,22.04007911682129
6.510896682739258,7.485269069671631,20.5
4.647606372833252,7.498506546020508,20.067047119140625
3.1948540210723877,7.500307559967041,20.009557723999023
3.0923643112182617,7.488523483276367,20.007291793823242
3.044630765914917,7.569007396697998,20.00669288635254
2.7064101696014404,8.84268856048584,20.00490379333496
2.5052974224090576,10.523262977600098,20.004255294799805
2.4860360622406006,11.85979175567627,20.004291534423828
2.4928808212280273,11.884037971496582,20.004331588745117
2.6849114894866943,11.937274932861328,20.005220413208008
4.174285888671875,12.174738883972168,20.041446685791016
5.892913818359375,12.290926933288574,20.307828903198242
7.717762470245361,12.318341255187988,21.616552352905273
9.537416458129883,12.357757568359375,24.83673095703125
11.399038314819336,12.385244369506836,28.84019660949707
13.284307479858398,12.41856575012207,29.38884162902832
15.087663650512695,12.433133125305176,25.994863510131836
16.81757354736328,12.429972648620605,22.381887435913086
18.602378845214844,12.448604583740234,20.591917037963867
20.5632381439209,12.461727142333984,20.070833206176758
21.92694091796875,12.472641944885254,20.00957679748535
21.903522491455078,12.45521068572998,20.009525299072266
22.002683639526367,12.872447967529297,20.007429122924805
22.299232482910156,14.388944625854492,20.00541877746582
22.45246124267578,16.298171997070312,20.00404930114746
22.48366355895996,17.011253356933594,20.003646850585938
22.474634170532227,16.875520706176758,20.00373649597168
21.841230392456055,16.971345901489258,20.00830841064453
20.34438705444336,17.116405487060547,20.06529998779297
18.393667221069336,17.169416427612305,20.51056671142578
16.562149047851562,17.237993240356445,22.145450592041016
14.734480857849121,17.28639030456543,25.191511154174805
12.78421401977539,17.32198715209961,27.723791122436523
11.047657012939453,17.355924606323242,26.686710357666016
9.227005958557129,17.404266357421875,23.45872688293457
7.479825496673584,17.436748504638672,21.140438079833984
5.536248683929443,17.476238250732422,20.193099975585938
3.684213876724243,17.504972457885742,20.018814086914062
2.989372730255127,17.509357452392578,20.005586624145508
3.0249111652374268,17.521236419677734,20.006149291992188
2.802821636199951,18.186389923095703,20.00450325012207
2.5509707927703857,19.625879287719727,20.002849578857422
2.498109817504883,21.38589096069336,20.001977920532227
2.509963274002075,21.96735954284668,20.001781463623047
2.494131326675415,21.8665771484375,20.001785278320312
3.31984543800354,22.014982223510742,20.00544548034668
4.892348289489746,22.183317184448242,20.03762435913086
6.695405006408691,22.23390769958496,20.261701583862305
8.505982398986816,22.28508949279785,21.053462982177734
10.417828559875488,22.312488555908203,22.58021354675293
12.331648826599121,22.35487174987793,23.647891998291016
14.227713584899902,22.39090919494629,22.947711944580078
16.05687141418457,22.422056198120117,21.371824264526367
17.972198486328125,22.438770294189453,20.362030029296875
19.854421615600586,22.471742630004883,20.05786895751953
21.593610763549805,22.493507385253906,20.006345748901367
21.948299407958984,22.488271713256836,20.00303840637207
21.89975929260254,22.487380981445312,20.003509521484375
21.607467651367188,22.067602157592773,20.006227493286133
20.67520523071289,20.89372444152832,20.02690887451172
19.42148780822754,19.548824310302734,20.141633987426758
18.153587341308594,18.26371955871582,20.553085327148438
16.865198135375977,16.963951110839844,21.756938934326172
15.54328441619873,15.598164558410645,24.246915817260742
14.181676864624023,14.243725776672363,27.566362380981445
12.828043937683105,12.897958755493164,29.777013778686523
11.564126968383789,11.628213882446289,29.133054733276367
10.263381958007812,10.317244529724121,26.446456909179688
9.020991325378418,9.041799545288086,23.414461135864258
7.69962215423584,7.704551696777344,21.338916778564453
6.336234092712402,6.337953567504883,20.365402221679688
5.025967597961426,5.022861480712891,20.070873260498047
3.652053117752075,3.6650054454803467,20.010662078857422
2.3855397701263428,2.4021308422088623,20.001399993896484
1.0325042009353638,1.0300352573394775,20.000091552734375
