x,y,temperature
2.2358741760253906,2.0884721279144287,20.00072479248047
2.2029685974121094,1.9785096645355225,20.000486373901367
3.687412738800049,2.1492528915405273,20.001001358032227
5.53438138961792,2.229520797729492,20.001665115356445
7.386608123779297,2.2495148181915283,20.002199172973633
9.267289161682129,2.2690353393554688,20.002695083618164
11.217130661010742,2.305792808532715,20.003173828125
13.147110939025879,2.3253567218780518,20.00336456298828
15.104623794555664,2.33508038520813,20.00322723388672
17.030752182006836,2.3620777130126953,20.002944946289062
18.9515323638916,2.403944969177246,20.002544403076172
20.917720794677734,2.4352405071258545,20.001995086669922
22.014503479003906,2.4722793102264404,20.00169563293457
21.90696144104004,2.4582295417785645,20.001684188842773
22.1484375,3.1780943870544434,20.003463745117188
22.444499969482422,4.781521320343018,20.029130935668945
22.519515991210938,6.56146240234375,20.2109317779541
22.524795532226562,6.906606197357178,20.304765701293945
22.5277156829834,6.85739278793335,20.290843963623047
21.211971282958984,7.068502902984619,20.4259033203125
19.443178176879883,7.223127841949463,20.668996810913086
17.46646499633789,7.307941913604736,20.92994499206543
15.524920463562012,7.363150596618652,21.151721954345703
13.577513694763184,7.4047746658325195,21.30347442626953
11.634181022644043,7.442303657531738,21.359786987304688
9.678662300109863,7.471349239349365,21.30170249938965
7.737814426422119,7.498484134674072,21.152379989624023
5.7534966468811035,7.52126407623291,20.937299728393555
3.826543092727661,7.526053428649902,20.70033073425293
2.986377239227295,7.503961563110352,20.56957244873047
3.083425521850586,7.509552955627441,20.5853328704834
2.853454351425171,8.323174476623535,20.91405487060547
2.6142678260803223,9.894410133361816,22.02139663696289
2.509334087371826,11.634014129638672,23.31107521057129
2.5090155601501465,11.9132080078125,23.511463165283203
2.526360034942627,11.894366264343262,23.485275268554688
3.916553020477295,12.110471725463867,24.520727157592773
5.7708048820495605,12.229065895080566,26.034730911254883
7.736445903778076,12.250836372375488,27.64717674255371
9.669717788696289,12.28154182434082,28.92887306213379
11.643365859985352,12.30564022064209,29.669050216674805
13.575995445251465,12.331975936889648,29.69804573059082
15.53150463104248,12.367823600769043,28.99332046508789
17.501066207885742,12.40498161315918,27.707937240600586
19.464603424072266,12.416147232055664,26.136459350585938
21.34276008605957,12.432306289672852,24.52303695678711
21.966690063476562,12.445417404174805,23.90969467163086
21.911462783813477,12.44498348236084,23.97550392150879
22.250141143798828,13.61562728881836,23.478740692138672
22.500625610351562,15.332805633544922,22.06572723388672
22.52004623413086,16.83940315246582,20.86393165588379
22.526262283325195,16.892637252807617,20.775615692138672
22.26798439025879,16.949859619140625,20.78162956237793
20.728416442871094,17.180810928344727,20.87881088256836
18.818941116333008,17.260047912597656,21.104917526245117
16.82627296447754,17.27699851989746,21.365432739257812
14.854289054870605,17.33051872253418,21.522127151489258
12.897143363952637,17.39820671081543,21.545454025268555
10.94775676727295,17.46894073486328,21.442363739013672
8.993870735168457,17.488922119140625,21.28973388671875
7.0724310874938965,17.477663040161133,21.09926986694336
5.160706520080566,17.49371910095215,20.852474212646484
3.4096336364746094,17.506832122802734,20.626670837402344
3.0642240047454834,17.51420783996582,20.570476531982422
3.0946314334869385,17.51443862915039,20.585508346557617
2.7648637294769287,18.86577606201172,20.1895809173584
2.578054189682007,20.63081169128418,20.027496337890625
2.5297532081604004,21.895483016967773,20.004037857055664
2.537447452545166,21.896699905395508,20.003511428833008
2.768883466720581,21.960905075073242,20.00324058532715
4.315561294555664,22.1580753326416,20.003192901611328
6.195479869842529,22.258846282958984,20.003793716430664
8.11205005645752,22.30474281311035,20.004491806030273
10.03154182434082,22.327125549316406,20.00503921508789
11.956887245178223,22.357423782348633,20.005212783813477
13.908793449401855,22.396047592163086,20.004928588867188
15.873202323913574,22.431589126586914,20.004337310791016
17.796977996826172,22.466949462890625,20.003515243530273
19.776987075805664,22.468095779418945,20.002744674682617
21.568681716918945,22.46440887451172,20.002031326293945
21.90904426574707,22.45755386352539,20.001874923706055
21.85553741455078,22.479251861572266,20.001859664916992
21.34955596923828,21.867624282836914,20.003520965576172
20.245786666870117,20.60860252380371,20.02848243713379
18.883621215820312,19.234371185302734,20.167837142944336
17.550098419189453,17.87074851989746,20.69016456604004
16.190916061401367,16.475746154785156,22.31113052368164
14.846050262451172,15.098268508911133,25.269914627075195
13.495071411132812,13.704070091247559,28.471223831176758
12.135978698730469,12.330379486083984,29.777013778686523
10.754644393920898,10.928631782531738,28.22048568725586
9.410892486572266,9.525496482849121,24.800519943237305
8.06494140625,8.139792442321777,22.00628089904785
6.705974102020264,6.757692337036133,20.58379554748535
5.3208208084106445,5.372696876525879,20.133399963378906
3.974971294403076,4.019891738891602,20.020160675048828
2.595521926879883,2.6382815837860107,20.002269744873047
1.217740774154663,1.2729122638702393,20.00020408630371
