x,y,temperature
2.2452425956726074,2.124589681625366,20.0
2.1341629028320312,2.003746747970581,20.0
3.1111221313476562,2.1224067211151123,20.000001907348633
4.791093349456787,2.2452192306518555,20.000032424926758
6.639854431152344,2.2451682090759277,20.00037384033203
8.459030151367188,2.2425053119659424,20.00282859802246
10.302618026733398,2.2520177364349365,20.016639709472656
12.175775527954102,2.300468683242798,20.077373504638672
14.050809860229492,2.342417001724243,20.266738891601562
15.921518325805664,2.3852345943450928,20.676944732666016
17.77353858947754,2.4245100021362305,21.207429885864258
19.550350189208984,2.438612222671509,21.55755615234375
21.389347076416016,2.4733517169952393,21.52004623413086
21.984058380126953,2.4875690937042236,21.414596557617188
21.910507202148438,2.4849560260772705,21.427555084228516
22.144901275634766,3.3407070636749268,21.610679626464844
22.404281616210938,4.954406261444092,21.69896125793457
22.46507453918457,6.533008098602295,21.462604522705078
22.48278045654297,6.946582317352295,21.356285095214844
22.478166580200195,6.873236656188965,21.376283645629883
21.43819236755371,7.027532577514648,22.133174896240234
19.78504180908203,7.176675319671631,23.747774124145508
17.96413803100586,7.205633640289307,25.46086311340332
16.117374420166016,7.250662803649902,25.963424682617188
14.314580917358398,7.293689250946045,24.942256927490234
12.477283477783203,7.3217291831970215,23.063955307006836
10.571720123291016,7.3487420082092285,21.377830505371094
8.675620079040527,7.397090435028076,20.457136154174805
6.788050174713135,7.42936372756958,20.111421585083008
4.911806106567383,7.475540637969971,20.019927978515625
3.3508872985839844,7.495361328125,20.00412368774414
3.0665090084075928,7.495203495025635,20.00259780883789
3.084566831588745,7.533337593078613,20.00279998779297
2.797520875930786,8.811633110046387,20.007198333740234
2.571479320526123,10.583483695983887,20.0305118560791
2.5229623317718506,11.874639511108398,20.079557418823242
2.5064926147460938,11.89592170715332,20.080219268798828
2.575408935546875,11.85501480102539,20.08184814453125
3.9453394412994385,12.04073715209961,20.277700424194336
5.588006019592285,12.14894962310791,20.991071701049805
7.498478889465332,12.195505142211914,22.890117645263672
9.30881404876709,12.2652006149292,25.896282196044922
11.177608489990234,12.307050704956055,28.88728141784668
13.090354919433594,12.347967147827148,29.787343978881836
14.953417778015137,12.388769149780273,27.74407196044922
16.844770431518555,12.421432495117188,24.438222885131836
18.717607498168945,12.463717460632324,21.854394912719727
20.449237823486328,12.492327690124512,20.645999908447266
21.782821655273438,12.501202583312988,20.22990608215332
21.902639389038086,12.502387046813965,20.198509216308594
21.901247024536133,12.60816764831543,20.188941955566406
22.229761123657227,13.98561954498291,20.051969528198242
22.44222068786621,15.713607788085938,20.0101375579834
22.505237579345703,16.962892532348633,20.002458572387695
22.532827377319336,16.898324966430664,20.0025691986084
22.10380744934082,16.97542953491211,20.003314971923828
20.733871459960938,17.13684844970703,20.013986587524414
18.952098846435547,17.215591430664062,20.06759262084961
17.076560974121094,17.246416091918945,20.317655563354492
15.354246139526367,17.28232192993164,20.97529411315918
13.617284774780273,17.31724739074707,22.299833297729492
11.729323387145996,17.351490020751953,24.33774185180664
9.897000312805176,17.379497528076172,26.05181884765625
7.959377288818359,17.428878784179688,26.255706787109375
6.255044460296631,17.467573165893555,24.87063217163086
4.488846778869629,17.499483108520508,22.957534790039062
3.137143135070801,17.5115909576416,21.65561294555664
3.1280293464660645,17.502626419067383,21.624361038208008
3.11513614654541,17.759668350219727,21.69422149658203
2.821213960647583,19.0550479888916,21.773723602294922
2.587430000305176,20.7244815826416,21.660802841186523
2.5219833850860596,21.931270599365234,21.439498901367188
2.5109403133392334,21.884422302246094,21.441253662109375
2.6869618892669678,21.92444610595703,21.48891258239746
4.161308765411377,22.13436508178711,21.787330627441406
5.876664638519287,22.240581512451172,21.738027572631836
7.851188659667969,22.29181480407715,21.237323760986328
9.632308959960938,22.31179428100586,20.67998695373535
11.44435977935791,22.326576232910156,20.284696578979492
13.271080017089844,22.36440086364746,20.083106994628906
15.195130348205566,22.392194747924805,20.01656723022461
17.080307006835938,22.422060012817383,20.002357482910156
18.954530715942383,22.4499568939209,20.000268936157227
20.767858505249023,22.462732315063477,20.00002670288086
21.97802734375,22.477046966552734,20.000003814697266
21.904254913330078,22.462482452392578,20.000003814697266
21.903362274169922,22.439260482788086,20.000003814697266
21.103229522705078,21.41514778137207,20.000059127807617
19.93433952331543,20.143924713134766,20.001190185546875
18.559118270874023,18.7961483001709,20.02495002746582
17.25718116760254,17.47951316833496,20.242881774902344
15.979166030883789,16.156795501708984,21.293109893798828
14.732276916503906,14.880037307739258,24.18435287475586
13.426148414611816,13.571833610534668,28.30169105529785
12.1463623046875,12.297966957092285,29.74173927307129
10.7882080078125,10.918892860412598,26.5499267578125
9.44849967956543,9.565913200378418,22.543785095214844
8.100019454956055,8.20265007019043,20.53980255126953
6.759312152862549,6.843247890472412,20.064014434814453
5.411707401275635,5.486676216125488,20.00498390197754
4.089427471160889,4.159188747406006,20.000192642211914
2.8016610145568848,2.846501588821411,20.000003814697266
1.4399975538253784,1.5083246231079102,20.0
0.41680625081062317,0.48835477232933044,20.0
